id,Date,text,Polarity,SentimentScore,Sentiment
928375340929568768,2017-11-08 21:35:04,"b'As #OTT evolves, many smaller platforms are positioning themselves as complementary to larger #streaming services. https://t.co/ZXbfnW2Aq7'",0.16666666666666666,3,Neutral
928330047466999809,2017-11-08 18:35:05,b'The #smartTV market is expected to be worth $292.55 billion in eight years. https://t.co/zkGPmBpUQf https://t.co/bi78DOyeg9',0.09999999999999999,3,Neutral
928000506684956673,2017-11-07 20:45:36,"b""The world's top entertainment brands turn to TiVo. Watch and find out why. https://t.co/r4wZZLfR5u""",0.5,5,Very Positive
927921119436398592,2017-11-07 15:30:09,"b'Catch Walt Horstman, @SocialJGo, and Lisa Lutz at the @Beet_TV Retreat November 15-17 in Miami.\xe2\x80\xa6 https://t.co/0FVx5E5mHV'",0.0,3,Neutral
927645530620153857,2017-11-06 21:15:03,b'Will 2018 be the tipping point for #OTT? What does that mean for the future of #TV? https://t.co/MctkaTUHY1',-0.15625,2,Negative
927556202271268867,2017-11-06 15:20:06,"b""TiVo's @cndawesontv will be at #AFRICACOM tomorrow @KNectAfrica. See you there! https://t.co/QAQWcJUUna https://t.co/EtYvKcgk9s""",0.0,3,Neutral
926550821730480128,2017-11-03 20:45:05,b'New data suggests that 89% of #OTT viewing is done on #TV sets. Do you think this is accurate? https://t.co/EOTcSpGeHG',0.2681818181818182,4,Positive
926465336358133760,2017-11-03 15:05:23,"b""RT @SocialJGo: Vital 2 connect w #adtech players to talk #CrossScreen &amp; #OTT. Kudos 2 @tivoforbusiness's @johnwhitmore @PulsePointBuzz pane\xe2\x80\xa6""",0.1,3,Neutral
926453935388483584,2017-11-03 14:20:05,b'See how TiVo tech powers #voicesearch and delivers the content viewers want to watch \xe2\x86\x92 https://t.co/DcOLxHmKZv https://t.co/pMjGHpRxCl',0.0,3,Neutral
926218629988978689,2017-11-02 22:45:04,"b""Is #metadata in #audio the cure for today's audio discovery woes? https://t.co/OE1tzdywVy""",0.0,3,Neutral
926134812750106624,2017-11-02 17:12:00,b'RT @CONNECTIONS_EU: Where does #IoT go from here? @tivoforbusiness @fibaro_global @BoschSI @HomeGrid_Forum @accedotv outline the potential\xe2\x80\xa6',0.0,3,Neutral
925822283666640901,2017-11-01 20:30:08,"b""Heading to @_VMAMedia's #Videonomics Summit November 6? Be sure to see Walt Horstman. https://t.co/6gZvMrSPse https://t.co/MSyEjXJOrP""",0.5,5,Very Positive
925448556995055618,2017-10-31 19:45:04,b'Small cable companies may lead the charge to roll out #4K. https://t.co/y8kSPkbhui',-0.25,2,Negative
925369307953029120,2017-10-31 14:30:10,"b""See TiVo's Piotr Konczak at #NexTVCEOMIAMI on November 2. https://t.co/5OrNssn32K https://t.co/vTYr1mvWdy""",0.0,3,Neutral
925093725356855298,2017-10-30 20:15:06,b'Walt Horstman will be at #GABBCON LA on November 2 talking data and competition across media.\xe2\x80\xa6 https://t.co/mvEFfksZKB',0.0,3,Neutral
925004391442255873,2017-10-30 14:20:07,b'Learn how #IoT can create new revenue for the #entertainment industry with @cndawesontv at #CONNEU17\xe2\x80\xa6 https://t.co/PwgFOPFpTw',0.13636363636363635,3,Neutral
924029210007605248,2017-10-27 21:45:05,"b""Don't miss Walt Horstman at @_VMAMedia's #Videonomics Summit November 6. https://t.co/zsgHgeFLQY https://t.co/qaol6V3ylH""",0.0,3,Neutral
923932323917320193,2017-10-27 15:20:06,b'Bundling of #streaming subscriptions is gaining traction in the #US and #Europe. https://t.co/Xtr3Lgr8LH #SVOD',0.0,3,Neutral
923617771333746694,2017-10-26 18:30:11,"b""Attending #NexTVCEOMIAMI? Be sure to see TiVo's Piotr Konczak on November 2: https://t.co/ZXWS5VmFLC https://t.co/CJr0wvyLqY""",0.5,5,Very Positive
923557365043081217,2017-10-26 14:30:09,b'Be sure to catch Walt Horstman at #GABBCON LA on November 2. https://t.co/01w3Z9wAO0 @GABBCONC https://t.co/kXYGGNAvRe',0.5,5,Very Positive
923255365654937605,2017-10-25 18:30:07,"b""ICYMI: We're bringing our #metadata to @BuzzAngleMusic. https://t.co/KUV0F8Wuuj""",0.0,3,Neutral
923179878228295680,2017-10-25 13:30:09,"b""Don't miss @cndawesontv at #CONNEU17 next week \xe2\x86\x92 https://t.co/lSzoVDARYs @CONNECTIONS_EU @ParksAssociates https://t.co/9RRwmUDxIr""",0.0,3,Neutral
922937695613136896,2017-10-24 21:27:48,b'RT @TiVo: Say it. Watch it. It\xe2\x80\x99s that easy. #TalkToTheVOX https://t.co/nt5oLYACQJ',0.43333333333333335,4,Positive
922814429330370560,2017-10-24 13:17:59,"b'Voice powers the ultimate entertainment experience in the new TiVo BOLT VOX, Mini VOX, and VOX Remote.\xe2\x80\xa6 https://t.co/1rZbd7ErEc'",0.06818181818181818,3,Neutral
922557005142937600,2017-10-23 20:15:04,b'How can #IoT create new revenue for the entertainment industry? @cndawesontv weighs in at #CONNEU17.\xe2\x80\xa6 https://t.co/HhQWcIR6Oy',0.13636363636363635,3,Neutral
922485314739949568,2017-10-23 15:30:12,"b""TiVo's Fariba Zamaniyan will be speaking at the DTC Forum on TV &amp; Print later this week. #DTCFTP17 https://t.co/yqWqk1opN2""",0.0,3,Neutral
921488718854283264,2017-10-20 21:30:05,b'Why are consumers using #SVOD or #TVOD services? Download the Q2 #TiVoVideoTrends Report to find out \xe2\x86\x92 https://t.co/DhcJqyneZp',0.0,3,Neutral
921390801170468864,2017-10-20 15:01:00,b'How much more memorable are #interactive #ads compared to traditional ads? https://t.co/WWZo6ENjFH',0.3333333333333333,4,Positive
921383993504878593,2017-10-20 14:33:57,b'Great insight from @cndawesontv! https://t.co/6u4Yj0TW8g',1.0,5,Very Positive
921145205516111872,2017-10-19 22:45:05,"b""TiVo's #voice services simplify entertainment experiences with free-flowing, conversational searches.\xe2\x80\xa6 https://t.co/M5JGP8YUU5""",0.0,3,Neutral
921005550195834880,2017-10-19 13:30:09,b'#MobileViewing is predicted to equal that of #LinearTV by 2020. https://t.co/eiduFNFWOF',0.0,3,Neutral
920764448981356545,2017-10-18 21:32:06,b'ICYMI: @cndawesontv broke down our latest Global Consumer Survey with @digitaltveurope at #IBCShow. https://t.co/L3kyvXXeRp',0.11481481481481481,3,Neutral
920748847097368576,2017-10-18 20:30:06,"b""Impress others with industry trends (and have the #'s to back them up) found in the Q2 #TiVoVideoTrends Report:\xe2\x80\xa6 https://t.co/ZXNj7ePzqb""",0.0,3,Neutral
920731392077647873,2017-10-18 19:20:44,b'Walt Horstman talking audience measurement &amp; analytics today at #AdvanceTVAds. https://t.co/A6qtjiSSYC',0.0,3,Neutral
920677115875520512,2017-10-18 15:45:04,"b'New research shows that US adults spend half of the day consuming various forms of major media, on average: https://t.co/wwk8zvz7IG'",-0.02356060606060606,2,Negative
920295878451236864,2017-10-17 14:30:10,"b'#ConnectedCars, #SmartHomes and #Entertainment are converging. Learn more from @cndawesontv at @CONNECTIONS_EU Nov 2 https://t.co/CIEOFIyEZ9'",0.5,5,Very Positive
920076931663646730,2017-10-17 00:00:09,b'Which channels do consumers REALLY want to see in their #SkinnyBundles? Find out in the Q2 #TiVoVideoTrends Report: https://t.co/OLA1Y8sy1h',0.2,3,Neutral
920020297050443776,2017-10-16 20:15:06,"b""Don't miss Walt Horstman at #AdvancedTVAds this Wednesday at 2:20 pm ET. https://t.co/3LvtLzwRbh https://t.co/wZGZnUlFQH""",0.0,3,Neutral
919963697568731136,2017-10-16 16:30:12,"b'""This Thursday at 11:00 am ET, see TiVo\'s Clayton Kim at #TVDataSummit. #NYCTVWK\nhttps://t.co/9Ypxp1oaFc"" https://t.co/2cmyD5qlFv'",0.0,3,Neutral
919948081617129472,2017-10-16 15:28:09,"b""We\xe2\x80\x99re proud to announce that we've won a Content Innovation Award for TiVo Conversation Services in the UX category\xe2\x80\xa6 https://t.co/IzDh0C5Zsd""",0.8,5,Very Positive
918952009902051331,2017-10-13 21:30:07,b'Utilization of voice searches to find something to watch on #TV reached its highest rate in Q2 2017\xe2\x80\xa6 https://t.co/X6l7rUBZ83',0.0,3,Neutral
918861427674300418,2017-10-13 15:30:10,"b'""Football and tears"" draw the big bucks from #TV #advertisers. https://t.co/aWx8byDVIS via @adage'",0.0,3,Neutral
918604722453573633,2017-10-12 22:30:07,"b""Get viewers to personalized content experiences faster with TiVo's natural voice recognition. https://t.co/LO3VypHPHN""",0.1,3,Neutral
918468836118204416,2017-10-12 13:30:09,"b""Did you know? 55% of #payTV subscribers in the US have had their subscriptions for 4+ years. In Europe, it's 42%. https://t.co/qry7rUVwDX""",0.0,3,Neutral
918212144080048128,2017-10-11 20:30:09,b'ICYMI: We launched the 18th edition of the #TiVoVideoTrends Report in September. Get the latest insights now \xe2\x86\x92 https://t.co/1LlOdrczAr',0.5,5,Very Positive
918140402552754176,2017-10-11 15:45:04,"b""Attending the #TVDataSummit? Make sure to stop in for Clayton Kim's panel. #NYCTVWK https://t.co/H5tAkzWh2U""",0.5,5,Very Positive
917789409021448192,2017-10-10 16:30:21,b'Request a meeting with the TiVo team at #MIPCOM and join @cndawesontv for a discussion on new forms of discovery:\xe2\x80\xa6 https://t.co/yW4mxFsIde',0.13636363636363635,3,Neutral
917758886064553984,2017-10-10 14:29:04,"b'""We\'ve been at the forefront of the voice revolution at TiVo."" More from @cndawesonTV &amp; @RapidTVNews at #IBCShow. https://t.co/smNoTiE10k'",0.5,5,Very Positive
917756437232746498,2017-10-10 14:19:20,b'RT @SocialJGo: .@ChrisAmbrozic killed it today for @tivoforbusiness at #andTHEN17! So happy we made it and are a part of this great event!\xe2\x80\xa6',0.45,4,Positive
917596816274804736,2017-10-10 03:45:03,b'#OTT movie &amp; TV revenues should hit $83 billion in the next five years. https://t.co/NAL61xOudx',0.0,3,Neutral
917540216147202048,2017-10-10 00:00:09,b'These are the #TV channels most desired by Americans and Canadians in an #alacarte #payTV package \xe2\x86\x92 https://t.co/lVFxQlhekG #TiVoVideoTrends',0.5,5,Very Positive
917483580313554944,2017-10-09 20:15:06,"b'Next week, catch up with Walt Horstman at #AdvancedTVAds. https://t.co/osRN8Se6br #NYCTVWK https://t.co/Yh45XvMh6D'",0.0,3,Neutral
916396915620581377,2017-10-06 20:17:05,"b""Have you seen the latest #TiVoVideoTrends Report yet? It's full of the latest industry insights.\xe2\x80\xa6 https://t.co/rFnKB264yW""",0.45,4,Positive
916359484955660289,2017-10-06 17:48:21,"b'RT @CONNECTIONS_EU: Excited to announce @cndawesontv @tivoforbusiness will speak at #CONNEU17, 2 NOV - see the agenda: https://t.co/TQzWS4V\xe2\x80\xa6'",0.375,4,Positive
916347418865696769,2017-10-06 17:00:24,"b""Walt Horstman discusses TiVo's robust product offerings available and to come with @Beet_TV  https://t.co/o4iq15aOdd""",0.4,4,Positive
916337275180548101,2017-10-06 16:20:05,"b'Which #SkinnyBundle includes the most ""core-channels"" for consumers? https://t.co/H8PpsTwD21 #TiVoVideoTrends'",0.5,5,Very Positive
916294502947655681,2017-10-06 13:30:08,b'WATCH: @cndawesontv breaks down our Global Consumer Survey with @digitaltveurope https://t.co/uyd2gGRwrp',-0.07777777777777779,2,Negative
916007611442614273,2017-10-05 18:30:07,b'Walt Horstman spoke with @mediavillagecom on our commitment to staying at the front of changes in the ad industry: https://t.co/JFXkfyYusE',0.0,3,Neutral
915990233535123456,2017-10-05 17:21:04,"b'RT @digitaltveurope: Latest #news: IBC 2017 Video Interview: Charles Dawes, TiVo - Charles Dawes, Senior Director, International Mar... htt\xe2\x80\xa6'",0.25,4,Positive
915939695791677440,2017-10-05 14:00:15,b'Heading to &amp;Then? Christopher Ambrozic will be walking folks through our Q2 2017 #TiVoVideoTrends Report on Monday.\xe2\x80\xa6 https://t.co/8DgpJdf7kO',0.0,3,Neutral
915691771249774592,2017-10-04 21:35:05,"b""We ID'd the channels users REALLY want. See which #SkinnyBundles cover most in our Q2 #TiVoVideoTrends Report \xe2\x86\x92\xe2\x80\xa6 https://t.co/DdUa20sswV""",0.35,4,Positive
915630864146554885,2017-10-04 17:33:04,"b""There's room for #SkinnyBundles to better align with consumer channel interests. https://t.co/e0RsAYjjsd #TiVoVideoTrends""",0.5,5,Very Positive
915596141072437248,2017-10-04 15:15:05,"b'On average, US consumers want to pay $29.97 for their top 20 #TV channels. https://t.co/sOLPcWaW5D #TiVoVideoTrends https://t.co/l2g22F3oAl'",0.175,3,Neutral
915279048456196096,2017-10-03 18:15:04,b'Consumers are digging sports league-specific broadcast networks: https://t.co/26YeCwptLf #TiVoVideoTrends',0.0,3,Neutral
915217950201778176,2017-10-03 14:12:17,b'@cndawesontv Later that same day Charles will be speaking at the SCTE Autumn Lecture in London.\xe2\x80\xa6 https://t.co/PAYTruYZsc',0.0,3,Neutral
915217737491853312,2017-10-03 14:11:27,"b'On 4 October, catch up with @cndawesonTV at the @MesaEurope Breakfast Briefing: Post IBC Review.\xe2\x80\xa6 https://t.co/GsnqllzDWX'",0.0,3,Neutral
913800560507318277,2017-09-29 16:20:05,"b""See Walt Horstman October 3 in NY at the @The_ARF's #OTT event. https://t.co/4NYf2Lm6IP https://t.co/4lTCL7jRqc""",0.0,3,Neutral
913772904676052994,2017-09-29 14:30:12,b'Do the channel lineups in #skinnybundles meet consumer needs? Find out in the Q2 2017 #TiVoVideoTrends Report:\xe2\x80\xa6 https://t.co/Qj6IueLf4e',0.0,3,Neutral
913441578219433985,2017-09-28 16:33:37,b'ICYMI: We just rolled out a brand new Q2 2017 #TiVoVideoTrends Report. Download today: https://t.co/IrHFx8qg60 https://t.co/fMlSEc35GZ',0.13636363636363635,3,Neutral
913395206602526722,2017-09-28 13:29:21,"b'RT @cleeng: Against conventional wisdom, consumers are subscribing to more premium channels, despite Netflix, AZN, Apple. Great report @tiv\xe2\x80\xa6'",0.38571428571428573,4,Positive
913093416342441984,2017-09-27 17:30:09,b'The future of TV is #VoiceSearch and @cndawesontv tells it like it is: https://t.co/MDKILkqO4N https://t.co/Gl8UPV4NZd',0.0,3,Neutral
913053356410712066,2017-09-27 14:50:58,"b""It's here. Behold the TiVo Q2 2017 Video Trends Report: https://t.co/iw0jN7brGX #TiVoVideoTrends https://t.co/bjUGhk3Xzp""",0.0,3,Neutral
912768949049335808,2017-09-26 20:00:50,b'Listen as @cndawesontv sits down with @asi_radiotv to converse on conversational services. https://t.co/n10Q0ZVPHD',-0.15555555555555559,2,Negative
912708452585222144,2017-09-26 16:00:27,b'Join Walt Horstman on Sept. 28 for a deep dive into the power of real-time TV viewership data and audience insights\xe2\x80\xa6 https://t.co/ZKxhLex1jf',0.0,3,Neutral
912670630688051200,2017-09-26 13:30:09,b'Missed @cndawesontv at #IBCShow 2017? You can see his panel here: \xe2\x96\xba https://t.co/fCItyiTgJY (starts at 45:41).',0.0,3,Neutral
912398835892277248,2017-09-25 19:30:08,b'Check our page this Wednesday for the unveiling of the official TiVo Q2 2017 Video Trends Report. #TiVoVideoTrends https://t.co/VuIwRf2oeu',0.0,3,Neutral
912361171793178624,2017-09-25 17:00:28,b'ICYMI: Our new survey sheds light on the differences between #payTV and #OTT subscribers. https://t.co/HKW8Vybai5 https://t.co/RiZEa9KKYD',0.2681818181818182,4,Positive
912333396323504129,2017-09-25 15:10:06,"b""Heading to @NYMEFest? See TiVo's Kyle Smetanka present on the ways new #tech is revolutionizing the #music industry\xe2\x80\xa6 https://t.co/jr2wwTPlZ4""",0.06818181818181818,3,Neutral
911322219699204096,2017-09-22 20:12:03,b'ICYMI: Our recent survey sheds light on the differences between #payTV and #OTT subscribers. https://t.co/AJhnvRF4gs',0.2,3,Neutral
911258869669736453,2017-09-22 16:00:19,"b""Don't miss Walt Horstman at the TV Data Deep Dive in New York later this month. https://t.co/urQAdC3oxb\xe2\x80\xa6 https://t.co/P5oxj5JHVg""",0.04545454545454545,3,Neutral
910945236486098945,2017-09-21 19:14:03,b'Some #cable operators are arguing that #payTV providers should embrace the #OTT world. https://t.co/LNRd3kEtgx',0.0,3,Neutral
910875380361383936,2017-09-21 14:36:28,b'@brentb_s @MicrosoftHelps Thank you for bringing this to our attention. Could you please fill out this form with al\xe2\x80\xa6 https://t.co/nSMUyYRS8Y',0.0,3,Neutral
910875332827328512,2017-09-21 14:36:17,b'@AChanceFind @Microsoft Thank you for bringing this to our attention. Could you please fill out this form with all\xe2\x80\xa6 https://t.co/b9n6W3PYoV',0.0,3,Neutral
910836053665337344,2017-09-21 12:00:12,"b""The big #streaming players are diving into niche categories in an effort to win over #India's #OTT audience. https://t.co/CnHeNQ6qke""",0.4,4,Positive
910594474060992512,2017-09-20 20:00:15,b'Consumers are willing to pay more for easier content discovery across their devices. https://t.co/IaxNy0wa27 https://t.co/k7SLs9EEI2',0.375,4,Positive
910534202533216256,2017-09-20 16:00:45,"b""Listen to this week's Daily Brief #podcast for a special message from #TiVo @PromaxBDA https://t.co/DdjOTeJy7J https://t.co/FaHDlTiq3V""",0.11904761904761905,3,Neutral
910520733159260162,2017-09-20 15:07:14,b'RT @asi_radiotv: asiCast 56 \xe2\x80\x93 Content discovery: making the most of voice-assisted technology https://t.co/CmNBIVFrvc #tivo #digital #epg',0.25,4,Positive
910496296032772096,2017-09-20 13:30:07,b'TiVo research shows that younger #payTV viewers may soon come to see payTV as an antiquated service: https://t.co/Gt2CPx8f9u',0.0,3,Neutral
910194001697009664,2017-09-19 17:28:55,"b""Here's to the finest trade show team on the planet, for a profoundly successful IBC 2017 in Amsterdam. https://t.co/2X3yvS1nyK""",0.75,5,Very Positive
910141519042052096,2017-09-19 14:00:22,b'Consumers are digging #voice capabilities. https://t.co/2aWpIuYi2L https://t.co/WUBBU7qMG2',0.0,3,Neutral
910099925362503680,2017-09-19 11:15:05,"b'Our own @cndawesontv speaking to @digitaltveurope at #IBC2017 @IBCShow. Visit our stand in Hall 5, Stand A31 https://t.co/ml9hdRel6F'",0.6,5,Very Positive
910067208260341760,2017-09-19 09:05:05,b'Voice search: the key to simplifying user experience? Our own @cndawesontv discusses voice search technology via\xe2\x80\xa6 https://t.co/TLOmfLmqam',0.3,4,Positive
910035765941456896,2017-09-19 07:00:08,b'Michael Hawkey joins the panel to discuss the future of the TV consumer experience #IBC2017 @IBCShow https://t.co/FHZmZAy4uh',0.0,3,Neutral
909869761001086976,2017-09-18 20:00:30,b'TiVo research reveals that content search struggles have deep consequences: https://t.co/7EUCi9BybS https://t.co/8DUKsFwh1u',0.0,3,Neutral
909824422864973824,2017-09-18 17:00:20,b'There are two types of #payTV customers and cable operators need to approach them differently. https://t.co/6dLgS3yDFS via @StreamingMedia',0.0,3,Neutral
909801726403899393,2017-09-18 15:30:09,"b""Here's @cndawesontv speaking to @RapidTVNews in Hall 5, Stand A31 at #IBC2017 @IBCShow https://t.co/2laiKaTtSV""",0.0,3,Neutral
909779170544295936,2017-09-18 14:00:31,b'Michael Hawkey\xe2\x80\x99s #IBC2017 panel session discussing what recent deployments and developments in 2017 tell us about t\xe2\x80\xa6 https://t.co/uRb9nZynUb',0.0,3,Neutral
909772265998438400,2017-09-18 13:33:05,b'Our own @cndawesontv discusses how voice search is key to making the UX simple again at #IBC2017 via @TVBEurope\xe2\x80\xa6 https://t.co/G1eO8B5PeX',0.19999999999999998,3,Neutral
909764933319036928,2017-09-18 13:03:57,"b'Are you at #IBC2017? Come visit us in Hall 5, Stand A31, where we will be talking about how to build the ultimate e\xe2\x80\xa6 https://t.co/td59rJ8hw8'",0.0,3,Neutral
909020292990881792,2017-09-16 11:45:01,b'RT @cndawesontv: @tivoforbusiness own Michael Hawkey on stage now at @IBCShow #IBC2017 https://t.co/so3LIpmtKu',0.6,5,Very Positive
908849189051944961,2017-09-16 00:25:06,"b""#IBCShow Alert: Discover the future of the TV consumer experience with TiVo's Michael Hawkey tomorrow at 12:15 CEST\xe2\x80\xa6 https://t.co/kqnJvfRfVS""",0.0,3,Neutral
908842912942821376,2017-09-16 00:00:10,b'Viewers around the world expect easier content discovery for the price they pay. https://t.co/oUshlykNyn',0.0,3,Neutral
908756070000136193,2017-09-15 18:15:05,"b""Don't blink or you might miss this new kind of ad buy, set to run during sports games in the US this fall: https://t.co/vOp1iksJrp""",0.36818181818181817,4,Positive
908690653651054593,2017-09-15 13:55:09,b'#IBCShow attendees: be sure to stop by our booth in Hall 5 and learn how TiVo is creating the next generation of en\xe2\x80\xa6 https://t.co/mTbv4qNTkl',0.25,4,Positive
908408783252180994,2017-09-14 19:15:06,b'The survey says... conversational services are here to stay. Find out more from our brand new survey:\xe2\x80\xa6 https://t.co/YWwmqZjrpQ',0.3181818181818182,4,Positive
908358976676487170,2017-09-14 15:57:11,b'RT @TVBEurope: Pay-TV customers tend to be fickle or loyal according to new research from @TiVo https://t.co/FQzp9KZ1UH https://t.co/FpwXki\xe2\x80\xa6',0.23484848484848483,3,Neutral
908349648779309058,2017-09-14 15:20:07,b'#IBCShow Alert: @Cndawesontv discusses delivering an exceptional consumer media experience tomorrow at 16:35 CEST:\xe2\x80\xa6 https://t.co/IRXUPNDQqG',0.6666666666666666,5,Very Positive
908306865880276992,2017-09-14 12:30:07,"b'As #OTT technologies evolve, the barriers to entry for new services are coming down: https://t.co/IyQ98Hfk06'",-0.009595959595959616,2,Negative
908061500484542464,2017-09-13 20:15:07,"b'US and European #cable loyalists are similar in makeup, but #cable subscribers in Latin American stand out.\xe2\x80\xa6 https://t.co/H2oYs31bc2'",0.0,3,Neutral
907960909309599744,2017-09-13 13:35:24,"b""It's here! Here's how long-time #cable loyalists and new cable customers differ on #cordcutting and #OTT worldwide.\xe2\x80\xa6 https://t.co/Ufsw0xOpzP""",0.13636363636363635,3,Neutral
907574569745219585,2017-09-12 12:00:14,"b""#Facebook has its eyes on India's #IPL cricket games. https://t.co/wE9rZsub1g""",0.0,3,Neutral
